,id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
34006,33974,https://ordering.roundtablepizza.com/site/rtp106,https://www.roundtablepizza.com/menu/,(408) 258-8505,1959,,,,,,,,,,,
34009,33977,http://www.anam.restaurant,,(408) 516-0088,,,,,,,,,,,,
34011,33979,http://thaithaifoodtruck.com,http://thaithaifoodtruck.com/page3/index.html,,,,,,,,,,,,,
34015,33983,http://www.jenscakes4all.com,http://www.jenscakes4all.com/flavors,(408) 293-2253,,,,,,,,,,,,
34023,33991,https://quickcurry-restaurant.business.site,,(213) 461-8786,,,,,,,,,,,,
34024,33992,http://www.badoota.biz,https://www.badoota.biz/menu,(408) 912-6349,,,,,,,,,,,,
34028,33996,https://www.goldencatchfishandchip.com,,(408) 352-5330,,,,,,,,,,,,
34029,33997,http://www.lastroundtavern.com,,(408) 286-9710,,,,,,,,,,,,
34032,34000,http://www.gtcoffees.com,,(510) 881-9954,,,,,,,,,,,,
34033,34001,http://kimssandwichessanjose.gastrobars.com,,(408) 270-8903,,,,,,,,,,,,
34034,34002,https://locations.dunkindonuts.com/en/ca/san-jose/5519-snell-ave/356536,https://www.dunkindonuts.com/en/menu,(408) 440-2143,,,,,,,,,,,,
34035,34003,https://www.guildhouse.gg,https://www.guildhouse.gg/menu,,,,,,,,,,,,,
34040,34008,https://gotmilk016.wixsite.com/dingteahouse,https://gotmilk016.wixsite.com/dingteahouse/menu,(408) 300-1232,2016,,,,,,,,,,,
34047,34015,https://www.recroomsj.com,,,,,,,,,,,,,,
34048,34016,http://www.aurasj.com,,(408) 279-1888,,,,,,,,,,,,
34053,34021,https://www.chickenpaddy.com,,(408) 768-5917,,,,,,,,,,,,
34061,34029,http://www.pepperlunch.com/,,(408) 577-0778,,,False,False,,,False,False,False,False,,
34066,34034,https://locations.jackinthebox.com/us/ca/san-jose/148-e-san-carlos-st?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(669) 230-4105,,,,,,,,,,,,
34068,34036,https://thanhhuong.netwaiter.com,,(408) 719-1659,,,,,,,,,,,,
34071,34039,http://www.mitsuwa.com/,http://www.mitsuwa.com/new/index.php,(408) 255-6699,,,,,,,,,,,,
34078,34046,http://www.snowmanhotchocolate.com,http://www.snowmanhotchocolate.net/menu.html,,,,,,,,,,,,,
34081,34049,https://www.mountainmikespizza.com/locations/san-jose-aborn-square/,https://www.mountainmikespizza.com/menu/,(408) 300-0554,1978,,,,,,,,,,,
34083,34051,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=2728,https://www.pandaexpress.com/menu,(408) 723-8829,,,,,,,,,,,,
34086,34054,http://rosariostacos.com,,(408) 352-5269,,,,,,,,,,,,
34089,34057,https://lacoronataqueria.business.site,,(408) 925-9336,,,,,,,,,,,,
34091,34059,https://orangesunriseca.com/locations-ca/san-jose-area/alum-rock-east-san-jose/,https://orangesunriseca.com/food-drink-menu/,(408) 347-1951,,,,,,,,,,,,
34093,34061,https://locations.thecheesecakefactory.com/ca/san-jose-73.html,https://www.thecheesecakefactory.com/locations/san-jose-ca/menu/,(408) 225-6948,,,,,,,,,,,,
34095,34063,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=734,https://www.pandaexpress.com/menu,(408) 238-2026,,,,,,,,,,,,
34098,34066,http://www.sanjosemuseumofart.org/,,(408) 271-6840,1969,,,,,,,,,,,
34100,34068,https://locations.carlsjr.com/ca/san-jose/1999-camden-avenue?utm_source=yext&utm_medium=gmb-button&utm_campaign=search&utm_content=website,https://carlsjr.com/menu,(408) 377-5951,,,,,,,,,,,,
34101,34069,https://gongcha.applova.menu/webstore/XE0DNN48FA001?origin=external,https://gong-cha-usa.com/menu/,(408) 440-1338,,,,,,,,,,,,
34102,34070,http://www.sweetcheese.shop,http://www.sweetcheese.shop/shop,(408) 713-6555,,,,,,,,,,,,
34104,34072,https://www.mountainmikespizza.com/locations/san-jose-story/,https://www.mountainmikespizza.com/menu/,(408) 770-9902,1978,,,,,,,,,,,
34105,34073,https://www.willowglen.org/business-goosetown-1964,,(408) 292-4835,,,,,,,,,,,,
34108,34076,http://borisweetpr.com,https://www.borisweetpr.com/menu,(669) 257-6313,2020,,,,,,,,,,,
34112,34080,https://www.roosterandrice.com,,(408) 557-9155,,,,,,,,,,,,
34116,34084,http://www.liquidsj.com,https://www.liquidsj.com/bottle-service,(408) 293-3800,2018,,,,,,,,,,,
34117,34085,http://bobaexpress.net,,(408) 292-3900,,,,,,,,,,,,
34118,34086,https://ordering.roundtablepizza.com/site/rtp41,https://www.roundtablepizza.com/menu/,(408) 259-3940,1959,,,,,,,,,,,
34119,34087,http://sofamarketsj.com,,(408) 642-5270,2011,,,,,,,,,,,
34123,34091,https://restaurants.fiveguys.com/2007-camden-avenue,http://www.fiveguys.com/menu.aspx/,(408) 429-8831,,,,,,,,,,,,
34126,34094,https://tacos-buenrostro.business.site,,(408) 903-8604,,,,,,,,,,,,
34129,34097,http://www.falafel-flame.com,,(408) 490-4283,2010,,,,,,,,,,,
34130,34098,https://restaurants.subway.com/united-states/ca/san-jose/905-meridian-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=44239&utm_campaign=evergreen-2020,http://www.subway.com/applications/Menu/index.aspx,(408) 282-9991,1965,,,,,,,,,,,
34131,34099,https://www.tljus.com,https://www.tljus.com/menu/,(408) 770-8266,2004,,,,,,,,,,,
34133,34101,http://www.aloftsanjosecupertino.com/cupertino-bars,,(408) 864-0300,2016,,,,,,,,,,,
34135,34103,https://sites.google.com/site/liyuansanjose/,https://sites.google.com/site/liyuansanjose/menu,(408) 262-1988,,,,,,,,,,,,
34138,34106,http://www.rainbowteahousesj.com,,(408) 629-3392,,,,,,,,,,,,
34142,34110,http://www.valerios.com,http://www.valerios.com/breadpastries/index.html,(408) 254-9490,,,,,,,,,,,,
34145,34113,https://pretty-little-treatsjr.business.site,https://pretty-little-treatsjr.business.site/,(408) 426-1135,,,,,,,,,,,,
34146,34114,http://www.sjparks.org/Parks/PlataArroyo.asp,,,,,,,,,,,,,,
34148,34116,http://www.voyagercraftcoffee.com,https://www.voyagercraftcoffeeorders.com/s/order,(408) 899-6166,,,,,,,,,,,,
34150,34118,http://www.kumasushisj.com,https://www.kumasushisj.com/menu.html,(408) 378-4000,1984,,,,,,,,,,,
34152,34120,https://orangesunriseca.com/locations-ca/san-jose-area/willow-glen-campbell/,https://orangesunriseca.com/food-drink-menu/,(408) 677-4144,,,,,,,,,,,,
34153,34121,https://restaurants.subway.com/united-states/ca/san-jose/1657-mckee-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=36485&utm_campaign=evergreen-2020,http://subway.com/applications/Menu/index.aspx,(408) 926-9494,1965,,,,,,,,,,,
34157,34125,https://www.jellchill.com,,,,,,,,,,,,,,
34158,34126,http://www.streetfirebistro.com,http://streetfirebistro.com/menu-options/,(408) 656-7895,,,,,,,,,,,,
34166,34134,http://venuscafesj.com,https://venuscafesj.com/collections,(408) 573-1128,2005,,,,,,,,,,,
34174,34142,http://www.lgcigars.com,,(408) 395-7800,,,,,,,,,,,,
34178,34146,https://www.40thievesonline.com/san-jose,https://b5dfec37-b0a8-4b57-877b-88ec409691b3.filesusr.com/ugd/85cc7f_01092371bc7c49c08ae7c0b733e6788e.pdf,(209) 666-6660,2017,,,,,,,,,,,
34179,34147,https://order.baskinrobbins.com/categories?storeId=BR-337468,,(408) 224-7153,1997,,,,,,,,,,,
34180,34148,https://www.milanoitalianpizza.com,,(408) 444-7444,,,,,,,,,,,,
34183,34151,http://www.chacalongphung.com,,(408) 254-9941,,,,,,,,,,,,
34186,34154,https://sanjosepizzaexpress.com,https://sanjosepizzaexpress.com/menu/,(408) 995-6666,2012,,,,,,,,,,,
34188,34156,https://chefcurrybowl.com,https://chefcurrybowl.com/,(916) 288-7357,,,,,,,,,,,,
34189,34157,http://www.renegades.me,,(408) 275-9902,,,,,,,,,,,,
34190,34158,https://burgerking.com/store-locator/store/restaurant_1013,http://www.bk.com/en/us/menu-nutrition/lunch-and-dinner-menu-202/index.html,(408) 225-4560,,,,,,,,,,,,
34191,34159,http://www.quicklyusa.com/sanjoea.html,,(800) 961-8839,,,,,,,,,,,,
34194,34162,https://www.chispiros.com,https://www.chispiros.com/menus,(408) 440-2697,,,,,,,,,,,,
34197,34165,https://www.caferio.com/locations,,(408) 332-2888,,,,,,,,,,,,
34199,34167,https://locations.jackinthebox.com/us/ca/san-jose/697-curtner-ave?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(408) 267-6682,,,,,,,,,,,,
34204,34172,https://nayos-taqueria.negocio.site,,(408) 685-6716,1998,,,,,,,,,,,
34206,34174,http://www.cashonlysj.com,,(408) 288-5252,,,,,,,,,,,,
34208,34176,https://locations.carlsjr.com/ca/san-jose/1101-branham-ln,https://www.carlsjr.com/menu,(408) 978-3562,,,,,,,,,,,,
34210,34178,https://restaurants.subway.com/united-states/ca/san-jose/171-branham-lane?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=3778&utm_campaign=evergreen-2020,,(408) 281-3378,1965,,,,,,,,,,,
34212,34180,http://metrobalderastaquerias.com,,(408) 947-9882,,,,,,,,,,,,
34213,34181,http://happylemonusa.com,https://happylemonusa.com/menu/,(408) 622-6786,,,,,,,,,,,,
34215,34183,http://trinidoublez.com,http://trinidoublez.com/menu.html,(408) 772-9396,2014,,,,,,,,,,,
34217,34185,http://www.the49erinn.com,,(408) 279-9737,,,,,,,,,,,,
34218,34186,https://www.wingstop.com/location/wingstop-895-san-jose-ca-95133/menu,http://www.wingstop.com/menu/,(408) 258-9464,1994,,,,,,,,,,,
34219,34187,https://www.popeyes.com/store-locator/store/restaurant_86548,https://www.popeyes.com/menu,(408) 975-6231,,,,,,,,,,,,
34220,34188,http://www.bobateani.com,,(408) 809-0229,2017,,,,,,,,,,,
34222,34190,https://www.fugetsumarket.com,,,2020,,,,,,,,,,,
34223,34191,http://www.calispartanmexican.com,,(408) 899-2755,,,,,,,,,,,,
34228,34196,https://shakeshack.com/location/westfield-oakridge-ca#/,,(424) 377-6226,,,,,,,,,,,,
34230,34198,https://vansbakerysanjose.com,,(408) 270-2222,1988,,,,,,,,,,,
34231,34199,https://unitedpynmonterey.com,,(408) 360-9802,,,,,,,,,,,,
34232,34200,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=2277,https://www.pandaexpress.com/menu,(408) 258-5618,,,,,,,,,,,,
34234,34202,https://www.veganbowlsforall.com/westgate,https://www.veganbowlsforall.com/menu,(866) 895-2570,,,,,,,,,,,,
34235,34203,https://order.online/store/pho-y-lundy-san-jose-649312,,(408) 526-0880,,,,,,,,,,,,
34239,34207,https://bunrieucuatandinh.wixsite.com/website/,,(408) 564-0770,,,,,,,,,,,,
34240,34208,https://burgerking.com/store-locator/store/restaurant_8169,,(408) 264-7956,,,,,,,,,,,,
34242,34210,http://www.zongzihouse.com,http://www.zongzihouse.com/img/zongzi-house-menu.pdf,(650) 660-7553,2020,,,,,,,,,,,
34243,34211,https://www.wingstop.com/location/wingstop-545-san-jose-ca-95122/menu,http://order.wingstop.com/menu/wingstop-545-san-jose-ca-95122,(408) 929-9464,1994,,,,,,,,,,,
34244,34212,https://restaurants.subway.com/united-states/ca/san-jose/1701-story-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=41311&utm_campaign=evergreen-2020,http://local.subway.com/FWPCons/frmMenu.aspx?CC=USA&LC=ENG&SS=41311-0&MenuID=36&Dyn=0&PM=preview,(408) 729-3333,1965,,,,,,,,,,,
34245,34213,https://zaidaskitchen.com,,(650) 799-7292,,,,,,,,,,,,
34247,34215,http://sogo-bakery.com/,,(408) 436-8899,,,,,,,,,,,,
34248,34216,http://Ilovepokebar.com,,(415) 699-0547,,,,,,,,,,,,
34250,34218,http://am-craft.mailchimpsites.com,,(408) 892-7998,,,,,,,,,,,,
34254,34222,http://www.gokusanjose.com,,(408) 784-3228,,,,,,,,,,,,
34257,34225,https://www.dairyqueen.com/en-us/locations/CA/San-Jose/Oakridge-Mall/8664/,https://www.dairyqueen.com/us-en/Menu/Food/,(408) 225-8019,,,,,,,,,,,,
34259,34227,http://www.55onthefly.com,https://static1.squarespace.com/static/5edb21dd2188e55de5c9710c/t/5f754351d134f3794c9b7166/1601520467469/55%2BMenu%2B9_30_2020.pdf,(408) 288-6000,2012,,,,,,,,,,,
34261,34229,https://delatierraveganfood.com,,(408) 775-3046,,,,,,,,,,,,
34262,34230,https://tikipete.us,https://tikipete.us/damenu/,(408) 713-2900,2010,,,,,,,,,,,
34265,34233,http://www.eurodelightsbakery.com/,,(408) 274-6669,,,,,,,,,,,,
34267,34235,https://slaters5050.com/locations/san-jose/,,(408) 622-8704,,,,,,,,,,,,
34273,34241,https://levels-lounge.com,,(408) 333-5958,,,,,,,,,,,,
34275,34243,http://www.westfield.com/oakridge/,,(408) 578-2912,,,,,,,,,,,,
34276,34244,https://locations.jamba.com/ca/san-jose/695-coleman-ave?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,https://www.jamba.com/menu,(408) 298-2985,,,,,,,,,,,,
34279,34247,http://www.dr-ink.space,https://drink-103114.square.site/,(408) 352-5169,,,,,,,,,,,,
34281,34249,http://www.japantownsanjose.org/shueidomanjushop.html,,(408) 294-4148,1951,,,,,,,,,,,
34283,34251,http://fastfreshpizza.com/,http://fastfreshpizza.com/menu.php#content,(408) 298-0888,,,,,,,,,,,,
34286,34254,https://www.tramcreamcoffee.com,https://www.tramcreamcoffee.com/menu,(408) 613-2872,,,,,,,,,,,,
34290,34258,http://www.thefishtacowabo.com,,(408) 509-3043,,,,,,,,,,,,
34292,34260,http://Skewersandbrew.com,,(408) 931-6830,2018,,,,,,,,,,,
34293,34261,http://www.thebritsj.com,,(408) 278-1400,,,,,,,,,,,,
34297,34265,https://restaurants.subway.com/united-states/ca/san-jose/1803-e-capitol-expressway?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=645&utm_campaign=evergreen-2020,,(408) 274-2822,1965,,,,,,,,,,,
34299,34267,http://www.sanjosetacotruck.com,,(669) 262-9952,2016,,,,,,,,,,,
34300,34268,http://huynhdining.com,,(408) 440-2146,,,,,,,,,,,,
34305,34273,http://www.hawaiian-pokebowl.com,,(408) 564-8393,2012,,,,,,,,,,,
34308,34276,http://386-lounge.com,,(408) 564-0224,,,,,,,,,,,,
34309,34277,http://thecontinentalbar.com,,(408) 982-3461,2014,,,,,,,,,,,
34310,34278,https://hopandvinesj.com,https://hopandvinesj.com/menus/,(408) 977-0111,2007,,,,,,,,,,,
34312,34280,http://www.circlea.com,,(408) 995-0677,1997,,,,,,,,,,,
34319,34287,https://restaurants.subway.com/united-states/ca/san-jose/1095-e-brokaw-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=53783&utm_campaign=evergreen-2020,,(408) 573-7750,1965,,,,,,,,,,,
34329,34297,http://www.splashsj.com/,,(408) 292-2222,,,,,,,,,,,,
34339,34307,https://www.sanjoseca.gov/Home/Components/FacilityDirectory/FacilityDirectory/2180/2028,,(408) 794-6262,1982,,,,,,,,,,,
34342,34310,http://demi-ya.com,,,,,,,,,,,,,,
34344,34312,http://www.hetsaycali.com,,(408) 357-4064,,,,,,,,,,,,
34348,34316,https://earlylimitsfishandchips.com,https://earlylimitsfishandchips.com/menu,(408) 320-2090,,,,,,,,,,,,
34350,34318,https://simpleweb.vn/angeq,,(408) 326-2930,,,,,,,,,,,,
34354,34322,https://sogotofu.business.site,,(408) 517-8958,,,,,,,,,,,,
34355,34323,http://rediroombar.com,,(408) 257-7770,1977,,,,,,,,,,,
34356,34324,http://www.thehambak.com,,(408) 352-6967,2017,,,,,,,,,,,
34363,34331,https://vitalitybowls.com/locations/san-jose-brokaw/,https://vitalitybowls.com/menu/,(408) 573-7913,2011,,,,,,,,,,,
34365,34333,https://meow-tea.netlify.app,https://meow-tea.netlify.app/menu,(408) 688-7589,,,,,,,,,,,,
34367,34335,http://www.musictunnelktv.com,http://www.musictunnelktv.com/menu,(408) 446-0888,2010,,,,,,,,,,,
34374,34342,http://www.mrkebab.net,http://www.mrkebab.net/menu/,(650) 504-5760,,,,,,,,,,,,
34382,34350,https://restaurants.subway.com/united-states/ca/san-jose/2299-mckee-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=59322&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(408) 347-1766,1965,,,,,,,,,,,
34386,34354,http://www.sanjose.com/underbelly/unbelly/Sanjose/plaza/plaza2.html,,,,,,,,,,,,,,
34392,34360,https://www.thepizzapress.com/location/san-jose/,https://www.yelp.com/menu/the-pizza-press-san-jose-san-jose,(408) 531-8888,2012,,,,,,,,,,,
34394,34362,https://www.wingstop.com/location/wingstop-san-jose-branham-ln-coming-soon/menu,,(408) 478-2760,,,,,,,,,,,,
34396,34364,http://dailoicatering.com,,(408) 251-1199,,,,,,,,,,,,
34397,34365,https://www.d7kitchen.com,,(408) 642-5771,,,,,,,,,,,,
34404,34372,http://www.lighthouse-restaurants.com/,,(415) 721-7700,,,False,False,,,False,False,False,True,,
34407,34375,http://www.maggieraysbbq.com/,,(925) 838-1158,,,False,False,,,False,False,False,False,,
34409,34377,http://www.abcseafoodrestaurant.com/,http://test.abcseafood.net/wp-content/Pdfs/Seafood_Togo.pdf,(650) 328-2288,,,False,False,,,False,False,False,True,,
34413,34381,http://www.amirahsf.com/,http://www.amirahsf.com/menu.html,(415) 447-3827,,,False,False,,,False,False,False,True,,https://www.facebook.com/amirahrestaurant
34432,34400,http://littlecreatures.com/,,(415) 525-4407,,,False,False,,,False,True,False,True,,
34436,34404,http://www.hondurasrestaurantloscatrachos.com/,,(414) 333-6100,,,False,False,,,False,False,False,False,,
34444,34412,http://www.mangialafayette.com/,,(925) 284-3081,,,False,False,,,False,False,False,False,,
34445,34413,http://www.bostonchowderhouse.com/,http://www.bostonchowderhouse.com/menu/,(408) 827-4005,,,False,False,,,False,False,False,False,,
34451,34419,http://www.thelodgeatsonoma.com/,,(707) 931-2120,,,False,False,,,True,False,False,False,,
34452,34420,https://altalenavinoteca.com/,https://altalenavinoteca.com/,(415) 350-5778,,,False,False,,,False,False,False,False,,https://www.facebook.com/AltalenaSF/
34453,34421,http://bronzebuddhathai.com/,http://bronzebuddhathai.com/menu.html,(925) 524-0768,,,False,False,,,False,False,False,False,,https://www.facebook.com/bronzebuddhathaifusion/
34462,34430,http://sushitodiefor.com/,,(707) 576-9309,,,False,False,,,False,False,False,False,,
34463,34431,http://www.pilsnerinn.com,,(415) 621-7058,,,,,,,,,,,,
34469,34437,https://www.lovingcup.com,,(415) 701-0091,2008,,,,,,,,,,,
34471,34439,https://baclieusf.com,https://baclieusf.com/menu/,(415) 282-9088,,,,,,,,,,,,
34473,34441,https://www.mccarthysirishbarsf.com,https://www.mccarthysirishbarsf.com/barbites,(415) 702-6227,,,,,,,,,,,,
34474,34442,https://restaurants.subway.com/united-states/ca/san-francisco/3801-3rd-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=7154&utm_campaign=evergreen-2020,http://www.subway.com/en-us/menunutrition,(415) 824-4721,1965,,,,,,,,,,,
34475,34443,http://www.lebreadxpress.com,,(510) 325-0184,,,,,,,,,,,,
34476,34444,http://www.songtea.com,,(415) 885-2118,,,,,,,,,,,,
34477,34445,https://burgerking.com/store-locator/store/restaurant_3278,,(415) 821-6288,,,,,,,,,,,,
34480,34448,https://restaurants.subway.com/united-states/ca/san-francisco/4841-mission-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=43108&utm_campaign=evergreen-2020,,(415) 585-1055,1965,,,,,,,,,,,
34481,34449,http://www.dannycoyles.com,,(415) 558-8375,2006,,,,,,,,,,,
34485,34453,https://www.marriott.com/hotels/hotel-information/restaurant/sfoaw-the-clancy-autograph-collection/,,(415) 947-0700,,,,,,,,,,,,
34487,34455,http://www.theholycow.com/,,(415) 757-7560,,,,,,,,,,,,
34488,34456,http://www.steeleandhops.com/,http://www.steeleandhops.com/food/,(707) 523-2201,,,False,False,,,False,False,False,True,,
34492,34460,http://www.peachespatties.com,,(415) 562-7589,2012,,,,,,,,,,,
34494,34462,http://www.baragricole.com,,(415) 341-0101,2010,,,,,,,,,,,
34496,34464,http://www.burgogi.com,,,2011,,,,,,,,,,,
34500,34468,http://www.uncofranks.com,,(510) 279-8642,,,,,,,,,,,,
34501,34469,https://www.taishokenusa.com,https://www.taishokenusa.com/online-order,(415) 400-5336,2019,,,,,,,,,,,
34502,34470,https://reborncoffee.com/pages/reborn-cafe-san-francisco,,(714) 784-6369,,,,,,,,,,,,
34503,34471,https://www.juniorbarsf.com,,,2017,,,,,,,,,,,
34504,34472,https://phohuongviet.business.site,,(415) 702-6177,,,,,,,,,,,,
34507,34475,https://www.plarakitchen.com,https://www.plarakitchen.com/menu-1,(415) 757-0900,,,,,,,,,,,,
34509,34477,http://www.silversportstherapy.com,,(415) 932-6775,,,,,,,,,,,,
34511,34479,https://restaurants.subway.com/united-states/ca/san-francisco/3911-alemany-blvd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=30303&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(650) 757-6100,1965,,,,,,,,,,,
34513,34481,https://www.streetcar.org/museum/,,(415) 974-1948,2006,,,,,,,,,,,
34517,34485,https://damnfineco.com,,(415) 941-7503,,,,,,,,,,,,
34518,34486,https://extremepizza.hungerrush.com/Order/Menu/1007,https://extremepizza.hungerrush.com/Order/Menu/1007#groups,(650) 992-9800,,,,,,,,,,,,
34519,34487,http://taqueriacancunsanfrancisco3.mybistro.online,,(415) 864-6773,,,,,,,,,,,,
34520,34488,https://www.thekornerstores.com,,(415) 859-7111,2021,,,,,,,,,,,
34521,34489,http://www.cantinalosmayas.com,,(415) 571-8027,2022,,,,,,,,,,,
